model,scope,category,n_total,pct_zero,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]"
QNLI,L0,FFN/Intermediate/bias,3072,0.0,-0.3523329794406891,0.4060339331626892,0.4060339331626892,0.0,0.0,0.0,0.03255208333333333,0.0,0.5208333333333333,30.729166666666668,68.71744791666666,0.0,0.0
QNLI,L0,FFN/Intermediate/weight,2359296,0.0,-0.2988073229789734,0.3225348889827728,0.3225348889827728,0.00016954210069444444,0.0016954210069444445,0.018352932400173612,0.19734700520833334,1.962492201063368,19.389216105143227,77.50879923502603,0.9219275580512153,0.0,0.0
QNLI,L0,FFN/OutputDense/bias,768,0.0,-0.5258446931838989,0.3384746313095093,0.5258446931838989,0.0,0.0,0.0,0.13020833333333331,1.3020833333333335,12.109375,72.13541666666666,14.322916666666666,0.0,0.0
QNLI,L0,FFN/OutputDense/weight,2359296,0.0,-1.6798157691955566,0.7703405618667603,1.6798157691955566,0.00025431315104166663,0.0016530354817708333,0.021023220486111112,0.21341111924913195,2.1180046929253473,20.83519829644097,75.97028944227431,0.8400811089409722,8.477105034722222e-05,0.0
QNLI,L0,LayerNorm/bias,1536,0.0,-4.203906059265137,0.8338285088539124,4.203906059265137,0.0,0.0,0.0,0.0,0.7161458333333333,5.338541666666666,50.260416666666664,43.03385416666667,0.6510416666666667,0.0
QNLI,L0,LayerNorm/weight,1536,0.0,0.10121732950210571,2.9989240169525146,2.9989240169525146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.98177083333334,2.018229166666667,0.0
QNLI,L10,Attn/K/bias,768,0.0,-0.022035712376236916,0.02348366566002369,0.02348366566002369,0.0,0.0,0.13020833333333331,0.9114583333333334,12.5,74.609375,11.848958333333332,0.0,0.0,0.0
QNLI,L10,Attn/K/weight,589824,0.0,-0.3232167363166809,0.26097723841667175,0.3232167363166809,0.00016954210069444444,0.00152587890625,0.012885199652777778,0.17751057942708331,1.5501234266493056,15.80657958984375,79.47743733723959,2.973768446180556,0.0,0.0
QNLI,L10,Attn/O/bias,768,0.0,-0.1599990725517273,0.16515398025512695,0.16515398025512695,0.0,0.0,0.0,0.26041666666666663,1.171875,12.890625,80.078125,5.598958333333334,0.0,0.0
QNLI,L10,Attn/O/weight,589824,0.0,-0.26088643074035645,0.2850164473056793,0.2850164473056793,0.0,0.0010172526041666665,0.0213623046875,0.22532145182291666,2.244906955295139,21.92535400390625,75.15852186414931,0.4235161675347222,0.0,0.0
QNLI,L10,Attn/Q/bias,768,0.0,-0.9746872782707214,1.0760679244995117,1.0760679244995117,0.0,0.0,0.0,0.13020833333333331,1.6927083333333333,9.375,51.041666666666664,37.23958333333333,0.5208333333333333,0.0
QNLI,L10,Attn/Q/weight,589824,0.0,-0.4198456108570099,0.4647218883037567,0.4647218883037567,0.0003390842013888889,0.001864963107638889,0.01898871527777778,0.15920003255208331,1.5850490993923612,15.661112467447916,79.56915961371529,3.004286024305556,0.0,0.0
QNLI,L10,Attn/V/bias,768,0.0,-0.20617684721946716,0.311966210603714,0.311966210603714,0.0,0.0,0.26041666666666663,0.5208333333333333,4.6875,35.67708333333333,58.333333333333336,0.5208333333333333,0.0,0.0
QNLI,L10,Attn/V/weight,589824,0.0,-0.24834853410720825,0.25324809551239014,0.25324809551239014,0.00016954210069444444,0.0023735894097222225,0.021531846788194444,0.2224392361111111,2.218119303385417,21.104600694444446,75.61357286241319,0.8171929253472222,0.0,0.0
QNLI,L10,FFN/Intermediate/bias,3072,0.0,-0.3407318890094757,0.3875144422054291,0.3875144422054291,0.0,0.0,0.0,0.0,0.06510416666666666,0.22786458333333334,39.35546875,60.3515625,0.0,0.0
QNLI,L10,FFN/Intermediate/weight,2359296,0.0,-1.641304612159729,1.636225700378418,1.641304612159729,0.00016954210069444444,0.0017801920572916667,0.01801384819878472,0.182342529296875,1.84478759765625,18.38934156629774,78.50782606336806,1.0555267333984375,0.00021192762586805556,0.0
QNLI,L10,FFN/OutputDense/bias,768,0.0,-1.1673721075057983,0.28470832109451294,1.1673721075057983,0.0,0.0,0.0,0.0,0.9114583333333334,6.770833333333333,64.84375,27.34375,0.13020833333333331,0.0
QNLI,L10,FFN/OutputDense/weight,2359296,0.0,-6.37381649017334,0.9031203985214233,6.37381649017334,0.00025431315104166663,0.0017801920572916667,0.01953972710503472,0.19696553548177084,1.9502427842881944,19.163597954644096,77.80202229817709,0.8653852674696181,0.00021192762586805556,0.0
QNLI,L10,LayerNorm/bias,1536,0.0,-1.8882802724838257,1.2349461317062378,1.8882802724838257,0.0,0.0,0.0,0.0,1.0416666666666665,9.830729166666668,73.046875,15.885416666666666,0.1953125,0.0
QNLI,L10,LayerNorm/weight,1536,0.0,0.14502783119678497,3.1997368335723877,3.1997368335723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.34895833333334,0.6510416666666667,0.0
QNLI,L11,Attn/K/bias,768,0.0,-0.0225690808147192,0.03315722942352295,0.03315722942352295,0.0,0.0,0.13020833333333331,1.6927083333333333,14.84375,78.125,5.208333333333334,0.0,0.0,0.0
QNLI,L11,Attn/K/weight,589824,0.0,-0.47291630506515503,0.31264379620552063,0.47291630506515503,0.0003390842013888889,0.0006781684027777778,0.015597873263888888,0.1598782009548611,1.6335381401909723,16.18431939019097,79.50354682074654,2.502102322048611,0.0,0.0
QNLI,L11,Attn/O/bias,768,0.0,-0.11594503372907639,0.13674421608448029,0.13674421608448029,0.0,0.0,0.0,0.13020833333333331,2.213541666666667,17.1875,79.6875,0.78125,0.0,0.0
QNLI,L11,Attn/O/weight,589824,0.0,-0.31294015049934387,0.19878201186656952,0.31294015049934387,0.00016954210069444444,0.001864963107638889,0.017123752170138888,0.1971774631076389,1.9554985894097223,19.410196940104164,77.67045762803819,0.7475111219618056,0.0,0.0
QNLI,L11,Attn/Q/bias,768,0.0,-0.8310043811798096,0.7945200800895691,0.8310043811798096,0.0,0.0,0.0,0.0,0.0,4.947916666666666,36.19791666666667,58.854166666666664,0.0,0.0
QNLI,L11,Attn/Q/weight,589824,0.0,-0.720954954624176,0.6599045395851135,0.720954954624176,0.0,0.001864963107638889,0.014750162760416666,0.16733805338541669,1.5989515516493056,15.983751085069445,79.47642008463541,2.756924099392361,0.0,0.0
QNLI,L11,Attn/V/bias,768,0.0,-0.12448243051767349,0.09190446883440018,0.12448243051767349,0.0,0.0,0.0,0.5208333333333333,5.46875,39.0625,54.817708333333336,0.13020833333333331,0.0,0.0
QNLI,L11,Attn/V/weight,589824,0.0,-0.26322564482688904,0.28198298811912537,0.28198298811912537,0.0003390842013888889,0.002034505208333333,0.019666883680555556,0.19582112630208334,1.93328857421875,18.746439615885414,77.82745361328125,1.274956597222222,0.0,0.0
QNLI,L11,FFN/Intermediate/bias,3072,0.0,-0.42512351274490356,0.5632150769233704,0.5632150769233704,0.0,0.0,0.0,0.03255208333333333,0.06510416666666666,1.4973958333333335,74.34895833333334,24.055989583333336,0.0,0.0
QNLI,L11,FFN/Intermediate/weight,2359296,0.0,-0.4471300542354584,0.28508058190345764,0.4471300542354584,0.0002966986762152778,0.0018225775824652778,0.019031100802951388,0.1865810818142361,1.837709214952257,18.156305948893227,78.67813110351562,1.120122273763021,0.0,0.0
QNLI,L11,FFN/OutputDense/bias,768,0.0,-0.5737321376800537,0.14620158076286316,0.5737321376800537,0.0,0.0,0.0,0.13020833333333331,1.3020833333333335,13.020833333333334,80.33854166666666,5.208333333333334,0.0,0.0
QNLI,L11,FFN/OutputDense/weight,2359296,0.0,-2.149498462677002,0.9552873373031616,2.149498462677002,0.00012715657552083332,0.002161661783854167,0.020726521809895836,0.20658704969618055,2.026663886176215,20.018810696072048,77.13661193847656,0.5880991617838542,0.00021192762586805556,0.0
QNLI,L11,LayerNorm/bias,1536,0.0,-2.2580089569091797,0.33223047852516174,2.2580089569091797,0.0,0.0,0.0,0.06510416666666666,1.0416666666666665,11.002604166666668,75.45572916666666,12.369791666666668,0.06510416666666666,0.0
QNLI,L11,LayerNorm/weight,1536,0.0,0.27324286103248596,1.6125202178955078,1.6125202178955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21875,0.78125,0.0
QNLI,L1,Attn/K/bias,768,0.0,-0.02802869863808155,0.022084079682826996,0.02802869863808155,0.0,0.0,0.0,1.8229166666666667,19.401041666666664,72.39583333333334,6.380208333333333,0.0,0.0,0.0
QNLI,L1,Attn/K/weight,589824,0.0,-0.36243006587028503,0.36077457666397095,0.36243006587028503,0.0,0.0022040473090277775,0.017971462673611112,0.17869737413194445,1.751708984375,17.47521294487847,78.39118109809029,2.183024088541667,0.0,0.0
QNLI,L1,Attn/O/bias,768,0.0,-0.28848326206207275,0.23825037479400635,0.28848326206207275,0.0,0.0,0.0,0.0,1.5625,11.979166666666668,78.64583333333334,7.8125,0.0,0.0
QNLI,L1,Attn/O/weight,589824,0.0,-0.31042909622192383,0.3620501160621643,0.3620501160621643,0.0,0.002543131510416667,0.03255208333333333,0.2719455295138889,2.802870008680556,27.06536187065972,69.46885850694444,0.3558688693576389,0.0,0.0
QNLI,L1,Attn/Q/bias,768,0.0,-0.881007969379425,0.8894606232643127,0.8894606232643127,0.0,0.0,0.0,0.0,0.78125,8.333333333333332,58.333333333333336,32.55208333333333,0.0,0.0
QNLI,L1,Attn/Q/weight,589824,0.0,-0.3904806077480316,0.30403202772140503,0.3904806077480316,0.0003390842013888889,0.0023735894097222225,0.0152587890625,0.18361409505208331,1.7454359266493056,17.26871066623264,78.62616644965279,2.158101399739583,0.0,0.0
QNLI,L1,Attn/V/bias,768,0.0,-0.48123157024383545,0.2503536641597748,0.48123157024383545,0.0,0.0,0.13020833333333331,0.13020833333333331,3.2552083333333335,35.9375,58.203125,2.34375,0.0,0.0
QNLI,L1,Attn/V/weight,589824,0.0,-0.21225835382938385,0.1923302710056305,0.21225835382938385,0.0003390842013888889,0.002034505208333333,0.027974446614583332,0.2534654405381945,2.640787760416667,25.67223442925347,71.28329806857639,0.11986626519097222,0.0,0.0
QNLI,L1,FFN/Intermediate/bias,3072,0.0,-0.3119472563266754,0.6661065220832825,0.6661065220832825,0.0,0.0,0.0,0.0,0.16276041666666669,1.3997395833333335,45.5078125,52.9296875,0.0,0.0
QNLI,L1,FFN/Intermediate/weight,2359296,0.0,-0.3095984160900116,0.5043511986732483,0.5043511986732483,0.00016954210069444444,0.0019921196831597225,0.018141004774305556,0.19022623697916669,1.8795013427734375,18.573718600802952,78.03412543402779,1.302125718858507,0.0,0.0
QNLI,L1,FFN/OutputDense/bias,768,0.0,-0.30384641885757446,0.26442477107048035,0.30384641885757446,0.0,0.0,0.0,0.13020833333333331,1.953125,11.458333333333332,77.734375,8.723958333333332,0.0,0.0
QNLI,L1,FFN/OutputDense/weight,2359296,0.0,-2.151902675628662,1.191369891166687,2.151902675628662,0.00016954210069444444,0.002288818359375,0.019243028428819444,0.20082261827256945,2.0279354519314237,19.85804239908854,76.76442464192709,1.126183403862847,0.0008900960286458334,0.0
QNLI,L1,LayerNorm/bias,1536,0.0,-2.4617269039154053,0.5442683696746826,2.4617269039154053,0.0,0.0,0.0,0.0,0.6510416666666667,6.184895833333334,58.528645833333336,34.50520833333333,0.13020833333333331,0.0
QNLI,L1,LayerNorm/weight,1536,0.0,0.2781265676021576,3.0390682220458984,3.0390682220458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67447916666666,0.32552083333333337,0.0
QNLI,L2,Attn/K/bias,768,0.0,-0.016028203070163727,0.027041591703891754,0.027041591703891754,0.0,0.0,0.26041666666666663,2.473958333333333,23.046875,70.3125,3.90625,0.0,0.0,0.0
QNLI,L2,Attn/K/weight,589824,0.0,-0.4550342261791229,0.4597283899784088,0.4597283899784088,0.00016954210069444444,0.001864963107638889,0.01610649956597222,0.17445882161458331,1.6849093967013888,16.656494140625,77.94918484157986,3.516811794704861,0.0,0.0
QNLI,L2,Attn/O/bias,768,0.0,-0.4157925248146057,0.4141972064971924,0.4157925248146057,0.0,0.0,0.0,0.0,1.4322916666666665,11.588541666666668,64.84375,22.135416666666664,0.0,0.0
QNLI,L2,Attn/O/weight,589824,0.0,-0.26741671562194824,0.24559074640274048,0.26741671562194824,0.00016954210069444444,0.001864963107638889,0.02899169921875,0.2716064453125,2.863057454427083,27.736409505208332,68.90021430121529,0.1976860894097222,0.0,0.0
QNLI,L2,Attn/Q/bias,768,0.0,-0.8210963606834412,0.5035882592201233,0.8210963606834412,0.0,0.0,0.0,0.26041666666666663,1.4322916666666665,7.552083333333333,55.729166666666664,35.02604166666667,0.0,0.0
QNLI,L2,Attn/Q/weight,589824,0.0,-0.5299825668334961,0.5179241299629211,0.5299825668334961,0.00016954210069444444,0.00152587890625,0.016276041666666664,0.16157362196180555,1.6432020399305556,16.20703803168403,78.10228135850694,3.8679334852430554,0.0,0.0
QNLI,L2,Attn/V/bias,768,0.0,-0.28188803791999817,0.6019526720046997,0.6019526720046997,0.0,0.0,0.13020833333333331,0.390625,1.953125,28.776041666666668,61.458333333333336,7.291666666666667,0.0,0.0
QNLI,L2,Attn/V/weight,589824,0.0,-0.18770959973335266,0.2075844556093216,0.2075844556093216,0.0003390842013888889,0.002712673611111111,0.029839409722222224,0.2677069769965278,2.743699815538194,26.380411783854168,70.47983805338541,0.09545220269097222,0.0,0.0
QNLI,L2,FFN/Intermediate/bias,3072,0.0,-0.35781383514404297,0.6119568943977356,0.6119568943977356,0.0,0.0,0.0,0.0,0.09765625,1.26953125,40.91796875,57.71484375,0.0,0.0
QNLI,L2,FFN/Intermediate/weight,2359296,0.0,-0.6288467049598694,0.5737005472183228,0.6288467049598694,0.0002966986762152778,0.002246432834201389,0.017505221896701388,0.18713209364149305,1.8680572509765625,18.35149129231771,78.16166347927518,1.4116075303819444,0.0,0.0
QNLI,L2,FFN/OutputDense/bias,768,0.0,-0.366397500038147,0.24468915164470673,0.366397500038147,0.0,0.0,0.0,0.13020833333333331,0.78125,10.9375,72.65625,15.494791666666666,0.0,0.0
QNLI,L2,FFN/OutputDense/weight,2359296,0.0,-3.331472158432007,1.0368268489837646,3.331472158432007,0.00016954210069444444,0.002034505208333333,0.02106560601128472,0.19929673936631945,2.005428738064236,19.747161865234375,76.74412197536893,1.2805514865451388,0.00016954210069444444,0.0
QNLI,L2,LayerNorm/bias,1536,0.0,-2.0177361965179443,0.6737417578697205,2.0177361965179443,0.0,0.0,0.0,0.0,0.5208333333333333,6.966145833333333,56.966145833333336,35.48177083333333,0.06510416666666666,0.0
QNLI,L2,LayerNorm/weight,1536,0.0,0.40875113010406494,2.2837412357330322,2.2837412357330322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8046875,0.1953125,0.0
QNLI,L3,Attn/K/bias,768,0.0,-0.021859431639313698,0.02150745503604412,0.021859431639313698,0.0,0.13020833333333331,0.13020833333333331,1.8229166666666667,18.229166666666664,75.52083333333334,4.166666666666666,0.0,0.0,0.0
QNLI,L3,Attn/K/weight,589824,0.0,-0.345721036195755,0.344646155834198,0.345721036195755,0.0,0.002543131510416667,0.016954210069444444,0.16581217447916669,1.7311943901909723,17.212083604600696,78.65447998046875,2.216932508680556,0.0,0.0
QNLI,L3,Attn/O/bias,768,0.0,-0.22915656864643097,0.27922141551971436,0.27922141551971436,0.0,0.0,0.0,0.0,1.0416666666666665,11.71875,69.66145833333334,17.578125,0.0,0.0
QNLI,L3,Attn/O/weight,589824,0.0,-0.38759005069732666,0.2653760015964508,0.38759005069732666,0.0005086263020833333,0.0035603841145833335,0.024074978298611112,0.2605862087673611,2.634006076388889,25.68393283420139,71.11579047309029,0.2775404188368055,0.0,0.0
QNLI,L3,Attn/Q/bias,768,0.0,-0.7679978609085083,0.5714038610458374,0.7679978609085083,0.0,0.0,0.0,0.26041666666666663,1.4322916666666665,8.723958333333332,61.197916666666664,28.385416666666668,0.0,0.0
QNLI,L3,Attn/Q/weight,589824,0.0,-0.3353594243526459,0.33299270272254944,0.3353594243526459,0.00016954210069444444,0.00152587890625,0.016615125868055556,0.1678466796875,1.71356201171875,16.99591742621528,78.84385850694444,2.2605048285590277,0.0,0.0
QNLI,L3,Attn/V/bias,768,0.0,-0.2588116526603699,0.32110288739204407,0.32110288739204407,0.0,0.0,0.0,0.13020833333333331,2.734375,34.11458333333333,61.71875,1.3020833333333335,0.0,0.0
QNLI,L3,Attn/V/weight,589824,0.0,-0.18295182287693024,0.1921747475862503,0.1921747475862503,0.0,0.0013563368055555555,0.025092230902777776,0.24871826171875,2.4544609917534723,23.79031711154514,73.16114637586806,0.31890869140625,0.0,0.0
QNLI,L3,FFN/Intermediate/bias,3072,0.0,-0.3900342881679535,0.5940935015678406,0.5940935015678406,0.0,0.0,0.0,0.0,0.29296875,1.7578125,42.02473958333333,55.924479166666664,0.0,0.0
QNLI,L3,FFN/Intermediate/weight,2359296,0.0,-0.6578137278556824,0.6300041675567627,0.6578137278556824,0.00016954210069444444,0.0017378065321180555,0.01975165473090278,0.18157958984375,1.837370130750868,18.126932779947914,78.2510969373915,1.581361558702257,0.0,0.0
QNLI,L3,FFN/OutputDense/bias,768,0.0,-0.6074684858322144,0.20651957392692566,0.6074684858322144,0.0,0.0,0.0,0.13020833333333331,0.6510416666666667,13.411458333333334,70.703125,15.104166666666666,0.0,0.0
QNLI,L3,FFN/OutputDense/weight,2359296,0.0,-6.64047908782959,0.7794555425643921,6.64047908782959,0.0003814697265625,0.0016954210069444445,0.021489461263020836,0.19429524739583331,1.9672393798828125,19.442537095811634,76.96092393663194,1.411226060655382,0.00021192762586805556,0.0
QNLI,L3,LayerNorm/bias,1536,0.0,-1.5126643180847168,0.6475719809532166,1.5126643180847168,0.0,0.0,0.06510416666666666,0.13020833333333331,0.9765625,7.877604166666667,63.346354166666664,27.5390625,0.06510416666666666,0.0
QNLI,L3,LayerNorm/weight,1536,0.0,0.38809284567832947,3.4962947368621826,3.4962947368621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8046875,0.1953125,0.0
QNLI,L4,Attn/K/bias,768,0.0,-0.017518045380711555,0.02214518003165722,0.02214518003165722,0.0,0.0,0.13020833333333331,1.4322916666666665,16.796875,77.08333333333334,4.557291666666666,0.0,0.0,0.0
QNLI,L4,Attn/K/weight,589824,0.0,-0.3648627698421478,0.3911040425300598,0.3911040425300598,0.0003390842013888889,0.002543131510416667,0.016615125868055556,0.1842922634548611,1.7723931206597223,17.375013563368054,78.79435221354166,1.8544514973958333,0.0,0.0
QNLI,L4,Attn/O/bias,768,0.0,-0.14365503191947937,0.5209733247756958,0.5209733247756958,0.0,0.0,0.0,0.390625,2.083333333333333,19.921875,76.04166666666666,1.5625,0.0,0.0
QNLI,L4,Attn/O/weight,589824,0.0,-0.32802703976631165,0.23817245662212372,0.32802703976631165,0.0,0.002034505208333333,0.0244140625,0.2422756618923611,2.324422200520833,23.11943901909722,73.77048068576389,0.516933865017361,0.0,0.0
QNLI,L4,Attn/Q/bias,768,0.0,-0.720819890499115,0.6234112977981567,0.720819890499115,0.0,0.0,0.0,0.0,0.390625,5.859375,57.291666666666664,36.45833333333333,0.0,0.0
QNLI,L4,Attn/Q/weight,589824,0.0,-0.38884037733078003,0.35144615173339844,0.38884037733078003,0.00016954210069444444,0.00152587890625,0.017801920572916664,0.17547607421875,1.7432318793402777,17.2882080078125,78.85979546440971,1.9137912326388888,0.0,0.0
QNLI,L4,Attn/V/bias,768,0.0,-0.15958218276500702,0.16667219996452332,0.16667219996452332,0.0,0.0,0.0,0.6510416666666667,4.036458333333334,32.94270833333333,61.588541666666664,0.78125,0.0,0.0
QNLI,L4,Attn/V/weight,589824,0.0,-0.20967096090316772,0.21080075204372406,0.21080075204372406,0.0003390842013888889,0.002712673611111111,0.01983642578125,0.20955403645833334,2.2009955512152777,21.059672037760414,75.85381401909721,0.653076171875,0.0,0.0
QNLI,L4,FFN/Intermediate/bias,3072,0.0,-0.40787678956985474,0.5077568292617798,0.5077568292617798,0.0,0.0,0.0,0.0,0.29296875,1.8229166666666667,43.03385416666667,54.850260416666664,0.0,0.0
QNLI,L4,FFN/Intermediate/weight,2359296,0.0,-0.5362138748168945,0.8648886680603027,0.8648886680603027,0.00025431315104166663,0.0018225775824652778,0.018310546875,0.1800113254123264,1.8322838677300348,18.12544928656684,78.13805474175346,1.7038133409288194,0.0,0.0
QNLI,L4,FFN/OutputDense/bias,768,0.0,-0.3428335189819336,0.20754367113113403,0.3428335189819336,0.0,0.0,0.0,0.13020833333333331,1.3020833333333335,15.234375,77.60416666666666,5.729166666666666,0.0,0.0
