task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
sst2,bert,textattack/bert-base-uncased-SST-2,key_proj,XW_k + b_k,AGG,79448113152,777,0.0000,24103723905,30.3390,21,0.0000,0.0000,0.0001,0.0009,0.0077,0.0810,0.7941,7.8817,60.8956,30.3390,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,0,6620676096,2,0.0000,131031995,1.9791,0,0.0000,0.0000,0.0000,0.0026,0.0216,0.2382,2.1865,21.7956,73.7764,1.9791,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,1,6620676096,86,0.0000,230023139,3.4743,0,0.0000,0.0000,0.0002,0.0018,0.0184,0.1843,1.8432,18.0661,76.4115,3.4743,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,2,6620676096,75,0.0000,244718638,3.6963,0,0.0000,0.0000,0.0002,0.0019,0.0195,0.1954,1.9540,19.2105,74.9221,3.6963,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,3,6620676096,66,0.0000,311188401,4.7003,0,0.0000,0.0000,0.0002,0.0018,0.0178,0.1782,1.7821,17.4089,75.9107,4.7003,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,4,6620676096,73,0.0000,530857543,8.0182,0,0.0000,0.0000,0.0002,0.0016,0.0156,0.1556,1.5556,14.4009,75.8525,8.0182,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,5,6620676096,83,0.0000,430569776,6.5034,0,0.0000,0.0000,0.0002,0.0016,0.0160,0.1602,1.6014,14.8529,76.8645,6.5034,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,6,6620676096,89,0.0000,461630014,6.9726,0,0.0000,0.0000,0.0002,0.0016,0.0160,0.1604,1.5937,14.6830,76.5725,6.9726,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,7,6620676096,107,0.0000,328068823,4.9552,0,0.0000,0.0000,0.0002,0.0017,0.0166,0.1658,1.6633,15.5001,77.6972,4.9552,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,8,6620676096,67,0.0000,773694599,11.6860,0,0.0000,0.0000,0.0001,0.0013,0.0132,0.1326,1.3246,12.1561,74.6860,11.6860,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,9,6620676096,89,0.0000,826542030,12.4843,0,0.0000,0.0000,0.0001,0.0012,0.0122,0.1221,1.2188,11.7163,74.4451,12.4843,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,10,6620676096,103,0.0000,854605531,12.9081,0,0.0000,0.0000,0.0001,0.0013,0.0127,0.1271,1.2696,11.9446,73.7365,12.9081,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,11,6620676096,97,0.0000,1432406620,21.6354,0,0.0000,0.0000,0.0001,0.0012,0.0116,0.1165,1.1568,9.5669,67.5115,21.6354,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,value_proj,XW_v + b_v,AGG,79448113152,937,0.0000,6555337109,8.2511,0,0.0000,0.0000,0.0001,0.0016,0.0159,0.1614,1.5958,15.1085,74.8655,8.2511,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),0,13241352192,0,0.0000,12606254146,95.2037,8217255715,62.0575,0.0000,0.0000,0.0000,0.0001,0.0030,0.0395,0.4593,4.2944,33.1461,62.0575,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),1,13241352192,0,0.0000,11869270752,89.6379,4642922082,35.0638,0.0000,0.0000,0.0001,0.0009,0.0095,0.0947,0.9472,9.3097,54.5741,35.0637,0.0001,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),2,13241352192,0,0.0000,12278126056,92.7256,4975298659,37.5739,0.0000,0.0000,0.0001,0.0007,0.0066,0.0659,0.6590,6.5421,55.1517,36.2969,1.2770,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),3,13241352192,0,0.0000,12684472571,95.7944,6628740997,50.0609,0.0000,0.0000,0.0000,0.0004,0.0038,0.0375,0.3756,3.7883,45.7335,50.0605,0.0004,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),4,13241352192,0,0.0000,12482081579,94.2659,6431518316,48.5715,0.0000,0.0000,0.0001,0.0005,0.0052,0.0518,0.5176,5.1590,45.6945,48.5715,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),5,13241352192,0,0.0000,12580005714,95.0054,7502571701,56.6602,0.0000,0.0000,0.0000,0.0004,0.0045,0.0450,0.4503,4.4942,38.3453,56.6551,0.0051,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),6,13241352192,0,0.0000,12530528001,94.6318,7234088623,54.6326,0.0000,0.0000,0.0000,0.0005,0.0049,0.0485,0.4846,4.8298,39.9992,54.6210,0.0115,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),7,13241352192,0,0.0000,12586787746,95.0567,7327022392,55.3344,0.0000,0.0000,0.0000,0.0004,0.0045,0.0446,0.4453,4.4485,39.7223,55.3325,0.0018,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),8,13241352192,0,0.0000,12516468657,94.5256,6543635596,49.4182,0.0000,0.0000,0.0000,0.0005,0.0049,0.0493,0.4930,4.9266,45.1074,49.4180,0.0002,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),9,13241352192,0,0.0000,12771626420,96.4526,8662376152,65.4191,0.0000,0.0000,0.0000,0.0003,0.0032,0.0319,0.3193,3.1927,31.0335,65.4183,0.0008,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),10,13241352192,0,0.0000,12748161463,96.2754,8243308101,62.2543,0.0000,0.0000,0.0000,0.0003,0.0034,0.0335,0.3351,3.3523,34.0211,62.0791,0.1751,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),11,13241352192,0,0.0000,12485123834,94.2889,6284046610,47.4577,0.0000,0.0000,0.0001,0.0005,0.0052,0.0514,0.5143,5.1397,46.8311,47.4577,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,qkt_raw,QKᵀ (raw),AGG,158896226304,0,0.0000,150138906939,94.4887,82692784944,52.0420,0.0000,0.0000,0.0000,0.0005,0.0049,0.0495,0.5000,4.9564,42.4466,51.9193,0.1227,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,0,13241352192,0,0.0000,12521915702,94.5667,11863509514,89.5944,0.0000,0.0000,0.0001,0.0006,0.0056,0.0582,0.5696,4.7992,4.9723,0.0001,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,1,13241352192,0,0.0000,12409288579,93.7162,11864365346,89.6009,0.0000,0.0000,0.0001,0.0007,0.0074,0.0741,0.7373,5.4641,4.1153,0.0065,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,2,13241352192,0,0.0000,12465033997,94.1372,11887306591,89.7741,0.0000,0.0000,0.0001,0.0007,0.0072,0.0721,0.7170,5.0657,4.3631,0.1798,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,3,13241352192,0,0.0000,12569706835,94.9277,11864558891,89.6023,0.0000,0.0000,0.0001,0.0005,0.0052,0.0520,0.5189,4.4957,5.3253,0.0080,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,4,13241352192,0,0.0000,12641762730,95.4718,11863604957,89.5951,0.0000,0.0000,0.0000,0.0004,0.0043,0.0425,0.4247,4.0562,5.8767,0.0008,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,5,13241352192,0,0.0000,12846377607,97.0171,11864706473,89.6034,0.0000,0.0000,0.0000,0.0003,0.0029,0.0286,0.2854,2.6657,7.4137,0.0091,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,6,13241352192,0,0.0000,12735446678,96.1794,11864374706,89.6009,0.0000,0.0000,0.0000,0.0004,0.0038,0.0377,0.3764,3.4024,6.5784,0.0066,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,7,13241352192,0,0.0000,12803974389,96.6969,11863676310,89.5957,0.0000,0.0000,0.0000,0.0003,0.0031,0.0314,0.3136,2.9547,7.1012,0.0013,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,8,13241352192,0,0.0000,12666924814,95.6619,11863778101,89.5964,0.0000,0.0000,0.0000,0.0004,0.0042,0.0423,0.4224,3.8688,6.0654,0.0021,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,9,13241352192,0,0.0000,12858684731,97.1101,11864053881,89.5985,0.0000,0.0000,0.0000,0.0003,0.0027,0.0266,0.2658,2.5946,7.5116,0.0042,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,10,13241352192,0,0.0000,12828652183,96.8832,11870403853,89.6465,0.0000,0.0000,0.0000,0.0003,0.0028,0.0279,0.2792,2.8065,7.2368,0.0521,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,11,13241352192,0,0.0000,12693438738,95.8621,11863500532,89.5943,0.0000,0.0000,0.0000,0.0004,0.0038,0.0383,0.3828,3.7125,6.2678,0.0000,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_scores,QKᵀ/√dₖ + mask,AGG,158896226304,0,0.0000,152041206983,95.6859,142397839155,89.6169,0.0000,0.0000,0.0000,0.0004,0.0044,0.0443,0.4411,3.8239,6.0690,0.0226,0.0000,0.0000,89.5943
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),0,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0060,0.0558,0.2898,0.6725,0.8717,1.7037,5.2593,1.5469,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),1,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0047,0.0227,0.0950,0.2511,0.5998,2.2507,5.5898,1.5919,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),2,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.4886,0.1885,0.1974,0.2029,0.3456,1.8656,5.5557,1.5614,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),3,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0017,0.0108,0.0595,0.2639,1.0472,2.7747,4.2340,2.0140,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),4,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0002,0.0038,0.0364,0.2164,0.9591,3.0556,4.5842,1.5500,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),5,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0124,0.0478,0.2258,0.9753,2.3929,3.1843,2.4938,1.0734,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),6,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0046,0.0246,0.1415,0.6286,1.7274,3.2993,3.2288,1.3508,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),7,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0026,0.0186,0.1350,0.7076,2.0833,3.3914,2.6717,1.3954,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),8,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0006,0.0046,0.0422,0.2965,1.1960,3.3231,3.9781,1.5645,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),9,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0001,0.0012,0.0158,0.1442,0.8502,2.9535,4.4104,2.0304,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),10,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0044,0.0105,0.0318,0.1186,0.7523,3.0605,4.4974,1.9302,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),11,13241352192,11863500288,89.5943,0,0.0000,0,0.0000,0.0000,0.0000,0.0005,0.0148,0.2719,2.2463,5.7147,2.1575,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_probs,Softmax(scores),AGG,158896226304,142362003456,89.5943,0,0.0000,0,0.0000,0.0438,0.0324,0.1059,0.3744,1.0914,2.7591,4.3515,1.6472,0.0000,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,0,6620676096,0,0.0000,10885135,0.1644,0,0.0000,0.0000,0.0004,0.0039,0.0395,0.4486,4.3068,44.3960,50.6403,0.1644,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,1,6620676096,0,0.0000,13778174,0.2081,0,0.0000,0.0001,0.0005,0.0047,0.0467,0.4676,4.6699,41.7323,52.8701,0.2081,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,2,6620676096,0,0.0000,28269728,0.4270,0,0.0000,0.0001,0.0005,0.0054,0.0540,0.5393,5.3874,47.1118,46.4746,0.4270,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,3,6620676096,0,0.0000,21471317,0.3243,0,0.0000,0.0001,0.0006,0.0059,0.0590,0.5901,5.8790,49.4091,43.7319,0.3243,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,4,6620676096,0,0.0000,17899609,0.2704,0,0.0000,0.0001,0.0007,0.0065,0.0651,0.6506,6.4787,47.4830,45.0450,0.2704,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,5,6620676096,0,0.0000,15420429,0.2329,0,0.0000,0.0001,0.0012,0.0121,0.1215,1.2154,12.0825,62.6643,23.6699,0.2329,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,6,6620676096,0,0.0000,30495212,0.4606,0,0.0000,0.0001,0.0007,0.0073,0.0731,0.7309,7.2515,48.8950,42.5809,0.4606,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,7,6620676096,0,0.0000,45615466,0.6890,0,0.0000,0.0001,0.0008,0.0078,0.0778,0.7780,7.7254,49.1655,41.5556,0.6890,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,8,6620676096,0,0.0000,86056306,1.2998,0,0.0000,0.0001,0.0006,0.0056,0.0556,0.5558,5.5245,40.3158,52.2424,1.2998,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,9,6620676096,0,0.0000,143774727,2.1716,0,0.0000,0.0000,0.0003,0.0031,0.0315,0.3150,3.1451,27.8797,66.4536,2.1716,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,10,6620676096,0,0.0000,244037622,3.6860,0,0.0000,0.0000,0.0004,0.0037,0.0375,0.3752,3.7436,31.2529,60.9008,3.6860,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,11,6620676096,0,0.0000,374039744,5.6496,0,0.0000,0.0000,0.0003,0.0027,0.0272,0.2727,2.7186,23.1422,68.1868,5.6496,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_context,Softmax × V,AGG,79448113152,0,0.0000,1031743469,1.2986,0,0.0000,0.0001,0.0006,0.0057,0.0574,0.5783,5.7428,42.7873,49.5293,1.2986,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_output,Attn × Wₒ,0,6620676096,86,0.0000,25258427,0.3815,0,0.0000,0.0000,0.0004,0.0043,0.0434,0.4338,4.3348,40.1481,54.6536,0.3815,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_output,Attn × Wₒ,1,6620676096,90,0.0000,12916057,0.1951,0,0.0000,0.0001,0.0005,0.0046,0.0461,0.4616,4.6110,42.4017,52.2794,0.1951,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_output,Attn × Wₒ,2,6620676096,111,0.0000,1830566,0.0276,0,0.0000,0.0001,0.0005,0.0053,0.0528,0.5276,5.2707,47.0376,47.0778,0.0276,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_output,Attn × Wₒ,3,6620676096,97,0.0000,1784316,0.0270,0,0.0000,0.0001,0.0005,0.0054,0.0541,0.5411,5.4039,47.6720,46.2959,0.0270,0.0000,0.0000,0.0000,0.0000
sst2,bert,textattack/bert-base-uncased-SST-2,attn_output,Attn × Wₒ,4,6620676096,89,0.0000,4336616,0.0655,0,0.0000,0.0000,0.0004,0.0042,0.0415,0.4151,4.1466,37.9063,57.4204,0.0655,0.0000,0.0000,0.0000,0.0000
