977	/hy-tmp/probe_worker_cross_gpu_14187ee.log
1020	/hy-tmp/rfr_stage2_1c1ecac.bundle
1028	/hy-tmp/probe_worker_focused_green_14187ee.log
1064	/hy-tmp/blb_install_log_profile_24e919c_20260713
1087	/hy-tmp/rfr_stage2_ce9ab4b.bundle
1157	/hy-tmp/rfr_stage2_aefda460.bundle
1166	/hy-tmp/probe_worker_seed_green_14187ee.log
1166	/hy-tmp/stage2_fast_math_cuda_determinism_e154f54.log
1196	/hy-tmp/gpu_activity_classification_a43f424_20260713
1326	/hy-tmp/rfr_stage2_gate_red_ce89a00e_20260718.bundle
1328	/hy-tmp/gpu_activity_classification_a732054_20260713
1339	/hy-tmp/rfr_stage2_76614902.bundle
1357	/hy-tmp/stage2_natconv_torch_0accefa.log
1360	/hy-tmp/stage2_natconv_torch_d005d16.log
1392	/hy-tmp/stage2_probe_lifecycle_comparator_red_acd08a6.log
1452	/hy-tmp/rfr_stage2_06a2d31.bundle
1523	/hy-tmp/stage2_layerwise_ab_contract_119511c_20260713
1589	/hy-tmp/rfr_stage2_8afb958.bundle
1602	/hy-tmp/stage2_probe_lifecycle_comparator_b413558_20260715_export.tar.gz
1813	/hy-tmp/rfr_stage2_c094175f.bundle
1821	/hy-tmp/rfr_stage2_bb2912a.bundle
1900	/hy-tmp/rfr_stage2_d31ad31.bundle
1969	/hy-tmp/blb_install_log_quiet_d948d45_20260713
2033	/hy-tmp/rfr_stage2_69071fd.bundle
2169	/hy-tmp/task7_focused_precheck_3a77c39f.log
2262	/hy-tmp/rfr_stage2_1f0695f.bundle
2267	/hy-tmp/stage2_probe_lifecycle_comparator_replay_b413558.txt
2290	/hy-tmp/rfr_stage2_03576bfd.bundle
2388	/hy-tmp/rfr_stage2_b9b34ae.bundle
2438	/hy-tmp/stage2_gate_c163b144.bundle
2492	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107_raw.SHA256SUMS.server
2731	/hy-tmp/rfr_stage2_ca4e2d5.bundle
2991	/hy-tmp/rfr_stage2_7b799e5.bundle
2993	/hy-tmp/rfr_stage2_gate_red_de19868a_20260718b.bundle
3220	/hy-tmp/stage2_gate_f1db9dc8.bundle
3682	/hy-tmp/stage2_gate_4458c6af.bundle
3794	/hy-tmp/rfr_stage2_5e4b739.bundle
3810	/hy-tmp/rfr_stage2_gate_green_029a9f62_20260718.bundle
3914	/hy-tmp/rfr_stage2_c8308b2.bundle
3992	/hy-tmp/probe_worker_seed_red_9540800.log
4173	/hy-tmp/stage2_layerwise_diag_64ep_9099cfa_20260715_012515_wrapper.log
4177	/hy-tmp/stage2_ngpu_seed_equality_14187ee_20260715_001032_wrapper.log
4235	/hy-tmp/stage2_gate_e9e024dc.bundle
6290	/hy-tmp/blb_install_log_quiet_cb9a34c_20260713
6456	/hy-tmp/stage2_ngpu_speed_ab_ba8bb14_20260714_223042_preflight
6740	/hy-tmp/stage2_layerwise_ab_contract_a8fa4de_20260713
7004	/hy-tmp/probe_worker_seed_red_c78db29.log
7721	/hy-tmp/stage2_ab_gpu_coverage_passive_1dd466f_20260714.tar.gz
7918	/hy-tmp/runtime_optimization_preflight_37253ce_20260713_221141
7931	/hy-tmp/rfr_stage2_fc3ea3e3.bundle
8025	/hy-tmp/stage2_fast_math_green_e154f54.log
8029	/hy-tmp/task7_focused_precheck_b5297502.log
8041	/hy-tmp/export_stage2_probe_lifecycle_comparator_b413558_20260715
8428	/hy-tmp/stage2_ab_scheduling_overrides_a61300d_20260714.tar.gz
8953	/hy-tmp/stage2_ngpu_fast_math_170ep_e154f54_20260715_004648_export_files.sha256
9058	/hy-tmp/stage2_probe_process_backend_red_ddb328d_20260715
9069	/hy-tmp/rfr_stage2_b5297502.bundle
10857	/hy-tmp/stage2_k_convergence_smoke_v3_20260715_015035
11222	/hy-tmp/gpu_activity_classification_19c5a10_20260713
12071	/hy-tmp/rfr_stage2_993e000f.bundle
12188	/hy-tmp/stage2_ab_gpu_coverage_1b8fa08_20260714.tar.gz
12288	/hy-tmp/stage2_layerwise_diag_64ep_9099cfa_20260715_012515
12296	/hy-tmp/stage2_ngpu_seed_equality_14187ee_20260715_001032
13922	/hy-tmp/stage2_layerwise_ab_contract_28ab0c0_20260713
16848	/hy-tmp/stage2_integration_cd6fb55_20260713
17995	/hy-tmp/build_stage2_stop_snapshot.py
18963	/hy-tmp/stage2_ngpu_fast_math_170ep_e154f54_20260715_004648_wrapper.log
21543	/hy-tmp/stage2_k_convergence_smoke_v4_offline_20260715_021652
22002	/hy-tmp/stage2_layerwise_diag_170ep_9099cfa_20260715_012600_wrapper.log
22878	/hy-tmp/stage2_k_convergence_smoke_v4_offline_20260715_021756
24075	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107_wrapper.log
24254	/hy-tmp/stage2_ngpu_speed_ab_ba8bb14_20260714_223042_wrapper.log
27300	/hy-tmp/gpu_activity_classification_d9ee378_20260713
28816	/hy-tmp/rfr_stage2_a2f3ef5.bundle
30414	/hy-tmp/rfr_stage2_f61fe883.bundle
40956	/hy-tmp/stage2_ab_gpu_coverage_passive_1dd466f_20260714
44315	/hy-tmp/stage2_layerwise_diag_green_focused_1cb59be.log
45381	/hy-tmp/stage2_layerwise_diag_red_928b28c.log
53095	/hy-tmp/runtime_optimization_passive_profile_24e919c_20260713_221640
55264	/hy-tmp/stage2_ab_scheduling_overrides_20260714_015500
56732	/hy-tmp/stage2_shared_path_integration_20260714.tar.gz
58755	/hy-tmp/stage2_ab_gpu_coverage_1b8fa08_20260714
82748	/hy-tmp/stage2_probe_process_hypothesis_bff6403_20260715_020200
191582	/hy-tmp/stage2_convergence_v8_delta.tgz
217859	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107_raw.tar.gz
226195	/hy-tmp/stage2_live_report_snapshot_20260719_140141.tar.gz
234883	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107_evidence.tar.gz
241666	/hy-tmp/stage2_live_snapshot_20260716_2152.tgz
253877	/hy-tmp/stage2_graceful_stop_snapshot_20260719_203200.tgz
284747	/hy-tmp/stage2_probe_process_hypothesis_failed_raw_preserved
311377	/hy-tmp/stage2_dual_resource_policy_gate_48b03e8_20260717_161545
330062	/hy-tmp/stage2_latest_live_20260717_1318.tgz
370492	/hy-tmp/stage2_graceful_stop_ep231960_compact_20260717.tgz
448412	/hy-tmp/stage2_ngpu_fast_math_170ep_e154f54_20260715_004648_export.tar.gz
504205	/hy-tmp/stage2_layerwise_diag_170ep_9099cfa_20260715_012600_export.tar.gz
549327	/hy-tmp/stage2_natconv_4c8c2be_overlay.tar.gz
735918	/hy-tmp/stage2_ngpu_speed_ab_ba8bb14_20260714_223042_rl_data_points.tar.gz
774380	/hy-tmp/stage2_ngpu_speed_ab_ba8bb14_20260714_223042_evidence.tar.gz
985450	/hy-tmp/project_completion_audit_8308bbd_20260714.tar.gz
1012288	/hy-tmp/stage2_latest_report_ep225245_bundle.tgz
1069645	/hy-tmp/project_completion_audit_f7dc231_20260714_004724
1223055	/hy-tmp/stage2_integration_442fcb3_20260714
1262667	/hy-tmp/stage2_integration_87a57a1_20260714
1263288	/hy-tmp/stage2_integration_c786336_20260714
1279057	/hy-tmp/stage2_integration_013022f_20260713
1312678	/hy-tmp/stage2_probe_process_evidence_096f184_20260715.tar.gz
1840228	/hy-tmp/stage2_probe_process_final_evidence_99b0995_20260715.tar.gz
1922737	/hy-tmp/gate-debug2-081l_pv0
1924647	/hy-tmp/gate-debug2-q7tbtc2e
1926389	/hy-tmp/gate-debug-1t8fmpge
1929082	/hy-tmp/gate-debug2-5dejnrcs
1944103	/hy-tmp/topology-gate-debug-uupa2u9l
2135839	/hy-tmp/stage2_live_snapshot_20260716_2152
2664603	/hy-tmp/stage2_live_report_snapshot_20260719_140141
3120910	/hy-tmp/stage2_graceful_stop_snapshot_20260719_203200
3494372	/hy-tmp/stage2_latest_snapshot_ep225245_20260717_1258
3575078	/hy-tmp/stage2_ngpu_fast_math_170ep_e154f54_20260715_004648_server_raw_preserved
3575219	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107_server_raw_preserved
3615241	/hy-tmp/stage2_layerwise_diag_170ep_9099cfa_20260715_012600_server_raw_preserved
3643480	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107_evidence
3922648	/hy-tmp/stage2_k_convergence_smoke_5f223f0_20260715_0113
4663957	/hy-tmp/stage2_current_snapshot_20260717_122037
5340017	/hy-tmp/rfr-stage2-results.bundle
5489146	/hy-tmp/rfr-stage2-opt.bundle
5496633	/hy-tmp/stage2_probe_process_hypothesis_bff6403_20260715_020500
6630824	/hy-tmp/glue_local_20260715
7192638	/hy-tmp/export_stage2_ngpu_fast_math_170ep_e154f54_20260715_004648
7393919	/hy-tmp/export_stage2_layerwise_diag_170ep_9099cfa_20260715_012600
8298964	/hy-tmp/stage2_natconv_fullval_final_20260717_011649
8359468	/hy-tmp/stage2_probe_process_hypothesis_k2_bff6403_20260715_021138_raw_preserved
10813149	/hy-tmp/git_backup_stage2_cleanup_20260718
12308479	/hy-tmp/stage2_ngpu_speed_ab_ba8bb14_20260714_223042_server_raw_preserved
13285257	/hy-tmp/rfr_test_deps_f7dc231
22242688	/hy-tmp/stage2_probe_process_evidence_096f184_20260715
26326720	/hy-tmp/stage2_multifidelity_verify_20260717_0205
29099593	/hy-tmp/stage2_probe_process_final_evidence_99b0995_20260715
62263046	/hy-tmp/stage2_convergence_v8_verify_20260717_125302
62828982	/hy-tmp/stage2_convergence_v8_rereview_20260717_1315
88295507	/hy-tmp/stage2_k_convergence_smoke_v3_offline_20260715_015243
92074691	/hy-tmp/stage2_probe_process_real_170ep_096f184_20260715_023157
93479784	/hy-tmp/stage2_k_convergence_smoke_v4_final_20260715_0245
93479982	/hy-tmp/stage2_k_convergence_smoke_v4_offline_20260715_022001
137746946	/hy-tmp/rfr_stage2_rl_runtime_base
151724883	/hy-tmp/stage2_glue_ep114240_3889a9d0_20260719_212936
175649560	/hy-tmp/stage2_ngpu_seed_equality_170ep_14187ee_20260715_001107
176836805	/hy-tmp/stage2_ngpu_fast_math_170ep_e154f54_20260715_004648
176926112	/hy-tmp/stage2_layerwise_diag_170ep_9099cfa_20260715_012600
213551384	/hy-tmp/stage2_ngpu_speed_ab_ba8bb14_20260714_223042
227119302	/hy-tmp/stage2_probe_process_final_600ep_99b0995_20260715_025222
433715398	/hy-tmp/stage2_probe_process_hypothesis_k2_bff6403_20260715_021138
446015607	/hy-tmp/hf_cache
684576527	/hy-tmp/stage2_mrpc_ep114240_git_evac_20260720
1234917895	/hy-tmp/rfr_stage2_rl_runtime_opt
5633888910	/hy-tmp/stage2_layerwise_robust_24e919c_20260713_175542
10544641097	/hy-tmp/rfr_stage2_natconv_4c8c2be
14940736477	/hy-tmp/rfr_runtime_optimization
