task,arch,model,probe,probe_display,layer,count,mean,std,min,max
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,14,8827568128,-0.006707,1.010535,-7.838310,7.650524
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,15,8827568128,-0.012448,0.961217,-7.368625,7.550606
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,16,8827568128,0.039166,1.089188,-7.713061,7.017642
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,17,8827568128,0.000911,1.173142,-7.980487,8.348865
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,18,8827568128,-0.029854,0.928433,-7.973969,7.508636
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,19,8827568128,-0.020128,0.897496,-6.743945,7.664826
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,20,8827568128,0.023325,0.932723,-7.573429,9.363955
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,21,8827568128,-0.042491,1.024948,-10.134100,9.063417
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,22,8827568128,-0.000743,0.867700,-10.288898,9.651737
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,key_proj,XW_k + b_k,23,8827568128,0.032464,0.946377,-10.929511,10.510519
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,0,8827568128,-0.002826,0.374747,-6.718272,3.874039
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,1,8827568128,0.001086,0.570823,-5.582119,6.326397
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,2,8827568128,-0.016819,0.420702,-5.133559,5.268303
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,3,8827568128,0.000507,0.328025,-4.773643,4.828611
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,4,8827568128,0.001700,0.288516,-4.425058,4.746632
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,5,8827568128,0.003213,0.249616,-4.922834,5.309028
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,6,8827568128,-0.000612,0.257764,-4.793367,6.442677
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,7,8827568128,0.002811,0.267997,-5.234798,5.073971
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,8,8827568128,0.004272,0.293646,-4.559488,5.966555
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,9,8827568128,-0.008688,0.346524,-4.894427,4.644011
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,10,8827568128,0.008672,0.409246,-5.054908,4.948980
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,11,8827568128,-0.008323,0.734737,-4.923295,4.962560
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,12,8827568128,-0.002807,0.974497,-6.200550,6.320592
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,13,8827568128,-0.024941,0.575296,-5.317837,5.005311
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,14,8827568128,0.000972,0.614547,-5.962754,5.308934
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,15,8827568128,-0.004655,0.631873,-5.523941,5.530471
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,16,8827568128,0.008528,0.558060,-6.404407,6.752340
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,17,8827568128,-0.000013,0.582050,-5.012036,4.470670
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,18,8827568128,-0.008054,0.568204,-6.276764,6.253892
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,19,8827568128,0.006782,0.549300,-6.117741,6.466407
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,20,8827568128,-0.015282,0.615002,-7.021070,7.162958
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,21,8827568128,0.010255,0.679157,-7.919993,5.810421
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,22,8827568128,0.018377,0.603086,-5.950253,5.825712
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,value_proj,XW_v + b_v,23,8827568128,0.008833,0.645688,-5.479688,5.929334
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),0,17655136256,3.460536,15.757823,-115.804840,104.537682
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),1,17655136256,-27.151336,19.024790,-187.067703,122.088127
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),2,17655136256,-0.215026,10.864116,-250.092117,192.134323
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),3,17655136256,13.379526,15.701489,-292.557465,336.288483
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),4,17655136256,11.423804,13.145289,-170.586349,219.534454
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),5,17655136256,17.906778,9.577761,-109.194923,141.704178
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),6,17655136256,10.524143,8.885759,-145.050262,106.618019
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),7,17655136256,3.054732,8.963164,-127.757568,107.259636
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),8,17655136256,4.590374,9.359776,-169.002670,123.739403
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),9,17655136256,18.863259,21.343668,-452.323151,352.335480
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),10,17655136256,10.078647,25.528387,-333.652191,300.466125
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),11,17655136256,-26.213022,35.136210,-189.728958,189.115677
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),12,17655136256,-16.494573,23.057531,-153.526245,200.934448
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),13,17655136256,-33.029253,22.134593,-135.785339,143.798325
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),14,17655136256,-19.522348,17.307017,-122.268082,137.660538
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),15,17655136256,-9.460652,12.004968,-121.386070,138.843369
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),16,17655136256,12.138143,12.950722,-82.933006,134.931808
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),17,17655136256,24.195527,24.027347,-162.439301,237.955658
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),18,17655136256,5.914979,16.089682,-131.859924,125.433395
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),19,17655136256,0.724092,15.143719,-139.987244,121.302025
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),20,17655136256,4.308508,20.903419,-121.386307,268.614899
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),21,17655136256,-13.087903,26.598765,-240.469299,165.898575
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),22,17655136256,-8.523985,19.127220,-146.771500,126.943703
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,qkt_raw,QKᵀ (raw),23,17655136256,-23.132263,27.428080,-245.660141,90.014107
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,0,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,13.067210
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,1,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,15.261016
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,2,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,20.306570
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,3,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,35.497513
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,4,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,14.470966
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,5,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,15.513145
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,6,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,13.327252
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,7,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,13.407454
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,8,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,13.381734
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,9,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,38.547073
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,10,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,37.558266
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,11,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,23.639460
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,12,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,25.116806
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,13,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,17.974791
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,14,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,17.207567
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,15,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,17.355421
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,16,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,16.866476
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,17,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,26.634260
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,18,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,15.679174
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,19,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,15.162753
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,20,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,33.576862
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,21,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,20.737322
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,22,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,15.867963
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_scores,QKᵀ/√dₖ + mask,23,17655136256,-304873675951802910014137431645615030272.000000,103899815172254396112126283656502181888.000000,-340282346638528859811704183484516925440.000000,11.251763
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),0,17655136256,0.007813,0.055107,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),1,17655136256,0.007813,0.068230,0.000000,0.999995
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),2,17655136256,0.007812,0.058013,0.000000,0.999982
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),3,17655136256,0.007813,0.059741,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),4,17655136256,0.007813,0.054368,0.000000,0.999996
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),5,17655136256,0.007813,0.059715,0.000000,0.999599
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),6,17655136256,0.007812,0.054393,0.000000,0.999348
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),7,17655136256,0.007813,0.054774,0.000000,0.999470
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),8,17655136256,0.007813,0.060522,0.000000,0.999977
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),9,17655136256,0.007813,0.059460,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),10,17655136256,0.007813,0.063439,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),11,17655136256,0.007813,0.056096,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),12,17655136256,0.007813,0.054140,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),13,17655136256,0.007813,0.082144,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),14,17655136256,0.007813,0.072528,0.000000,0.999999
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),15,17655136256,0.007812,0.054509,0.000000,0.999974
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),16,17655136256,0.007813,0.049902,0.000000,0.999578
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),17,17655136256,0.007813,0.050871,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),18,17655136256,0.007812,0.049886,0.000000,0.999850
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),19,17655136256,0.007813,0.052636,0.000000,0.999984
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),20,17655136256,0.007813,0.055719,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),21,17655136256,0.007813,0.046074,0.000000,1.000000
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),22,17655136256,0.007813,0.043148,0.000000,0.999998
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_probs,Softmax(scores),23,17655136256,0.007813,0.042658,0.000000,0.999928
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,0,8827568128,0.001911,0.168207,-6.223925,3.333479
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,1,8827568128,-0.001293,0.196132,-5.169955,4.542493
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,2,8827568128,0.003276,0.158551,-4.410830,4.964355
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,3,8827568128,-0.000805,0.146300,-4.689530,3.877874
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,4,8827568128,0.002536,0.127830,-3.720725,3.705495
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,5,8827568128,0.000925,0.097227,-4.014882,5.111683
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,6,8827568128,-0.003449,0.107311,-4.268588,4.797073
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,7,8827568128,0.003818,0.130583,-4.184242,4.292473
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,8,8827568128,0.005231,0.145535,-3.947811,5.174362
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,9,8827568128,-0.002886,0.193899,-4.151935,3.675455
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,10,8827568128,0.001829,0.233039,-4.262605,4.069948
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,11,8827568128,0.003434,0.406344,-4.046152,3.937849
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,12,8827568128,0.006663,0.419052,-5.453891,6.177984
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,13,8827568128,0.000371,0.115499,-4.410524,4.290165
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,14,8827568128,-0.000920,0.182005,-5.202352,4.575741
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,15,8827568128,0.005788,0.290927,-4.226923,4.157514
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,16,8827568128,-0.004480,0.325583,-4.241601,4.403603
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,17,8827568128,-0.001573,0.356715,-4.196426,4.304112
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,18,8827568128,-0.004450,0.336630,-4.702551,4.962993
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,19,8827568128,0.001745,0.382161,-4.870649,4.378287
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,20,8827568128,-0.013894,0.471047,-6.220714,5.997439
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,21,8827568128,0.007284,0.552919,-5.320244,4.567585
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,22,8827568128,0.013760,0.497285,-5.034885,4.231472
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_context,Softmax × V,23,8827568128,0.010857,0.585131,-4.064996,4.706352
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,0,8827568128,-0.001076,0.205515,-4.800037,25.306463
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,1,8827568128,0.001542,0.210295,-3.040346,12.636125
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,2,8827568128,-0.003257,0.153215,-2.727085,3.662475
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,3,8827568128,-0.002720,0.124897,-3.249108,2.764936
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,4,8827568128,0.000283,0.121174,-2.040224,2.120524
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,5,8827568128,-0.000070,0.090979,-2.206143,2.423846
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,6,8827568128,0.000353,0.100589,-2.121065,3.958407
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,7,8827568128,0.000675,0.139998,-3.300214,2.704376
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,8,8827568128,0.000735,0.143461,-2.627065,1.788914
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,9,8827568128,-0.002530,0.175029,-2.204804,2.307693
