task,arch,model,probe,probe_display,layer,count,mean,std,min,max
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,5,62423040,0.017815,1.094232,-6.535208,7.296382
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,6,62423040,0.020176,1.118238,-6.977109,7.883101
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,7,62423040,0.010453,1.130302,-7.055286,7.217444
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,8,62423040,-0.008030,1.060783,-6.537320,7.081636
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,9,62423040,-0.001299,1.030720,-6.425059,8.126355
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,10,62423040,0.025152,1.075729,-8.734210,8.758597
wnli,bert,textattack/bert-base-uncased-WNLI,key_proj,XW_k + b_k,11,62423040,-0.009785,1.040356,-11.392028,10.244571
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,0,62423040,0.014214,0.425094,-3.895497,3.086718
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,1,62423040,-0.021392,0.518117,-4.704657,5.093215
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,2,62423040,0.004131,0.512346,-4.868549,4.673154
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,3,62423040,-0.014858,0.540959,-4.564726,4.709908
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,4,62423040,0.017346,0.598489,-4.881819,6.311886
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,5,62423040,-0.010305,0.553315,-5.324419,5.380897
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,6,62423040,0.001553,0.578967,-4.789140,4.846540
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,7,62423040,0.000949,0.511997,-4.014740,4.176990
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,8,62423040,-0.009711,0.620601,-4.913672,4.619716
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,9,62423040,0.000311,0.605430,-4.750484,5.493965
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,10,62423040,-0.007454,0.621899,-9.775724,8.395794
wnli,bert,textattack/bert-base-uncased-WNLI,value_proj,XW_v + b_v,11,62423040,-0.006535,0.665499,-7.439671,8.903835
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),0,124846080,3.316466,19.339233,-92.598724,99.572205
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),1,124846080,-2.509312,15.671384,-114.387787,133.685486
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),2,124846080,-3.959139,28.701449,-284.318481,261.427246
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),3,124846080,4.348296,16.129067,-105.379501,131.134964
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),4,124846080,-1.697013,13.619999,-82.209984,113.068527
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),5,124846080,-2.695169,17.854705,-121.719322,102.549759
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),6,124846080,-0.180290,17.958172,-133.222992,117.062057
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),7,124846080,-0.225228,16.605975,-130.227310,112.955589
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),8,124846080,5.798438,14.504943,-116.438583,134.347260
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),9,124846080,7.797948,13.632758,-109.735878,119.575470
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),10,124846080,-10.403795,17.109053,-124.481155,131.612381
wnli,bert,textattack/bert-base-uncased-WNLI,qkt_raw,QKᵀ (raw),11,124846080,-15.252623,14.161260,-102.583443,93.771675
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,0,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,12.099603
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,1,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,16.710686
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,2,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,32.678406
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,3,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,16.391870
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,4,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,14.133566
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,5,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,12.818720
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,6,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,14.632757
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,7,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,14.119449
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,8,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,16.793407
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,9,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,14.946934
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,10,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,16.451548
wnli,bert,textattack/bert-base-uncased-WNLI,attn_scores,QKᵀ/√dₖ + mask,11,124846080,-241735272850089764158192442130055561216.000000,154344756214217613144753960374782394368.000000,-340282346638528859811704183484516925440.000000,11.721459
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),0,124846080,0.007813,0.048012,0.000000,0.999958
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),1,124846080,0.007813,0.040502,0.000000,0.999747
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),2,124846080,0.007813,0.044805,0.000000,1.000000
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),3,124846080,0.007813,0.038525,0.000000,0.999684
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),4,124846080,0.007813,0.036581,0.000000,0.997740
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),5,124846080,0.007813,0.047946,0.000000,0.996684
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),6,124846080,0.007813,0.045009,0.000000,0.998977
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),7,124846080,0.007812,0.047582,0.000000,0.999453
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),8,124846080,0.007813,0.043801,0.000000,0.994565
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),9,124846080,0.007812,0.040726,0.000000,0.970609
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),10,124846080,0.007813,0.038056,0.000000,0.996722
wnli,bert,textattack/bert-base-uncased-WNLI,attn_probs,Softmax(scores),11,124846080,0.007813,0.034981,0.000000,0.986941
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,0,62423040,-0.005645,0.185373,-2.891754,2.402141
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,1,62423040,-0.001262,0.221945,-3.269889,3.073262
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,2,62423040,0.001607,0.237111,-3.724085,3.657315
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,3,62423040,0.000470,0.202450,-4.108354,3.603883
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,4,62423040,-0.007324,0.226768,-3.727892,3.586429
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,5,62423040,-0.000257,0.176206,-3.367497,4.098726
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,6,62423040,0.003032,0.196888,-3.598705,3.836749
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,7,62423040,-0.004050,0.182417,-3.140716,3.094055
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,8,62423040,-0.004004,0.207563,-3.225898,2.956506
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,9,62423040,-0.001032,0.202358,-4.051892,3.313620
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,10,62423040,-0.004807,0.188080,-5.232494,5.141240
wnli,bert,textattack/bert-base-uncased-WNLI,attn_context,Softmax × V,11,62423040,-0.001597,0.190236,-5.359173,7.637666
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,0,62423040,0.000601,0.212223,-4.396919,3.939922
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,1,62423040,-0.002012,0.215216,-2.827277,2.399230
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,2,62423040,0.001641,0.198664,-2.567490,2.911246
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,3,62423040,0.001719,0.178533,-2.457315,2.315612
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,4,62423040,-0.000024,0.228396,-3.362100,2.743500
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,5,62423040,0.000814,0.173884,-2.755348,2.664590
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,6,62423040,0.000167,0.186367,-2.109650,2.465313
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,7,62423040,0.000500,0.170621,-2.105945,2.278292
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,8,62423040,-0.000061,0.189274,-2.997675,5.814251
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,9,62423040,0.000975,0.192283,-3.344065,3.414664
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,10,62423040,0.001086,0.179539,-2.222532,2.221462
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,11,62423040,-0.000418,0.230961,-4.223608,4.762076
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,0,62423040,-0.020775,1.129656,-63.942825,7.335515
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,1,62423040,-0.040669,1.332567,-65.968391,5.566690
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,2,62423040,-0.043007,1.484530,-53.164207,5.626198
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,3,62423040,-0.030160,1.348144,-94.367111,4.787031
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,4,62423040,-0.038469,1.339856,-103.054649,5.139253
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,5,62423040,-0.034234,1.193826,-93.274429,5.697308
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,6,62423040,-0.036937,1.151820,-92.109283,5.882161
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,7,62423040,-0.043277,1.111076,-90.520111,6.460074
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,8,62423040,-0.041155,1.103991,-85.855995,7.315728
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,9,62423040,-0.036296,0.936655,-57.814800,16.637522
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,10,62423040,-0.026886,0.972929,-59.182964,19.042103
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,11,62423040,-0.053522,1.331148,-42.120533,8.766973
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),0,249692160,-2.383989,1.581671,-18.802307,13.444876
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),1,249692160,-1.883409,1.172822,-19.451990,12.188172
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),2,249692160,-2.141619,1.194705,-23.279648,64.668381
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),3,249692160,-1.987407,1.218705,-60.082390,9.163334
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),4,249692160,-1.978797,1.206748,-61.557999,11.038691
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),5,249692160,-1.845050,1.095361,-49.452438,11.476266
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),6,249692160,-1.771167,1.044690,-25.853573,8.208007
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),7,249692160,-1.616306,0.985577,-19.421818,9.506877
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),8,249692160,-1.486951,0.928950,-18.517345,23.544596
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),9,249692160,-1.388982,1.022451,-42.734005,97.429596
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),10,249692160,-1.386221,0.964939,-37.326656,139.865372
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),11,249692160,-1.179655,0.778052,-24.530451,12.445580
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,0,249692160,0.010756,0.378786,-0.169971,13.444876
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,1,249692160,-0.029874,0.237513,-0.169971,12.188172
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,2,249692160,-0.034610,0.201083,-0.169971,64.668381
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,3,249692160,-0.037137,0.165005,-0.169971,9.163334
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,4,249692160,-0.036720,0.170010,-0.169971,11.038691
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,5,249692160,-0.050439,0.140046,-0.169971,11.476266
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,6,249692160,-0.050686,0.139680,-0.169971,8.208007
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,7,249692160,-0.058654,0.148969,-0.169971,9.506877
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,8,249692160,-0.065099,0.150709,-0.169971,23.544596
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,9,249692160,-0.071530,0.281968,-0.169971,97.429596
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,10,249692160,-0.075340,0.408283,-0.169971,139.865372
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,11,249692160,-0.081444,0.170208,-0.169971,12.445580
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,0,62423040,-0.055053,2.101065,-63.086159,14.960663
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,1,62423040,-0.011626,0.745158,-39.667648,5.008614
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,2,62423040,-0.006419,1.079662,-271.330444,4.983920
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,3,62423040,0.003662,0.555866,-102.790504,3.226123
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,4,62423040,0.001125,0.474730,-84.325821,4.506936
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,5,62423040,-0.002101,0.412292,-69.373833,2.945310
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,6,62423040,-0.001869,0.334318,-41.837078,3.749933
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,7,62423040,-0.000479,0.329249,-16.721832,3.378000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,8,62423040,-0.001228,0.436977,-139.353745,44.642441
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,9,62423040,-0.024433,4.265882,-779.632812,545.033752
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,10,62423040,-0.046815,5.781440,-1058.295166,35.817142
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,11,62423040,0.002347,0.379353,-56.471516,17.402721
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,0,62423040,-0.018184,0.523356,-9.854692,3.322254
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,1,62423040,-0.015669,0.596445,-11.286384,4.201203
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,2,62423040,-0.017859,0.589554,-14.822010,4.140470
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,3,62423040,-0.027370,0.672055,-13.468742,3.998791
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,4,62423040,-0.025226,0.698318,-14.999956,4.216671
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,5,62423040,-0.027452,0.739466,-16.157972,4.518222
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,6,62423040,-0.027887,0.745043,-16.614109,4.632107
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,7,62423040,-0.031467,0.801128,-21.789730,4.495331
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,8,62423040,-0.032698,0.822516,-26.050243,5.818913
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,9,62423040,-0.032849,0.855840,-27.508381,5.317145
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,10,62423040,-0.040170,0.922897,-32.119076,4.470129
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,11,62423040,-0.008940,0.430984,-9.444113,3.987905
