2026-08-03T14:38:22 ep=600 rolling600: reward=-2.597 P1=463 P2=58 P3=79 fusion=28.83 (b2=12.0 b4=4.8 b5=12.0) margin=0.0000
2026-08-03T21:03:33 ep=25800 rolling600: reward=0.078 P1=149 P2=27 P3=424 fusion=26.59 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T21:11:24 ep=26400 rolling600: reward=0.124 P1=147 P2=21 P3=432 fusion=26.62 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T21:18:47 ep=27000 rolling600: reward=-0.049 P1=168 P2=23 P3=409 fusion=26.64 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T21:25:42 ep=27600 rolling600: reward=0.293 P1=123 P2=21 P3=456 fusion=26.57 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T21:32:37 ep=28200 rolling600: reward=0.179 P1=134 P2=28 P3=438 fusion=26.69 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T21:39:33 ep=28800 rolling600: reward=0.085 P1=145 P2=30 P3=425 fusion=26.68 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T21:46:28 ep=29400 rolling600: reward=0.198 P1=132 P2=25 P3=443 fusion=26.42 (b2=12.0 b4=2.4 b5=12.0) margin=0.0000
2026-08-03T21:53:24 ep=30000 rolling600: reward=0.155 P1=137 P2=29 P3=434 fusion=26.49 (b2=12.0 b4=2.5 b5=12.0) margin=0.0000
2026-08-03T22:00:20 ep=30600 rolling600: reward=0.163 P1=139 P2=23 P3=438 fusion=26.64 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T22:07:14 ep=31200 rolling600: reward=0.163 P1=141 P2=21 P3=438 fusion=26.57 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T22:14:46 ep=31800 rolling600: reward=0.155 P1=137 P2=29 P3=434 fusion=26.58 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-03T22:22:20 ep=32400 rolling600: reward=0.108 P1=140 P2=35 P3=425 fusion=26.77 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-03T22:30:57 ep=33000 rolling600: reward=0.063 P1=152 P2=25 P3=423 fusion=26.72 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T22:37:52 ep=33600 rolling600: reward=0.205 P1=137 P2=19 P3=444 fusion=26.66 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T22:44:50 ep=34200 rolling600: reward=0.081 P1=154 P2=19 P3=427 fusion=26.78 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-03T22:52:16 ep=34800 rolling600: reward=0.063 P1=152 P2=23 P3=425 fusion=26.82 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-03T22:59:13 ep=35400 rolling600: reward=0.220 P1=126 P2=32 P3=442 fusion=26.70 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T23:06:09 ep=36000 rolling600: reward=0.218 P1=131 P2=25 P3=444 fusion=26.77 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-03T23:13:05 ep=36600 rolling600: reward=0.163 P1=138 P2=24 P3=438 fusion=26.70 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T23:20:02 ep=37200 rolling600: reward=0.193 P1=129 P2=32 P3=439 fusion=26.71 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T23:26:58 ep=37800 rolling600: reward=0.258 P1=120 P2=33 P3=447 fusion=26.69 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T23:33:56 ep=38400 rolling600: reward=0.172 P1=136 P2=26 P3=438 fusion=26.76 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-03T23:41:31 ep=39000 rolling600: reward=0.241 P1=126 P2=27 P3=447 fusion=26.71 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-03T23:48:28 ep=39600 rolling600: reward=0.117 P1=147 P2=21 P3=432 fusion=26.80 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-03T23:55:25 ep=40200 rolling600: reward=0.118 P1=142 P2=28 P3=430 fusion=26.68 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T00:02:22 ep=40800 rolling600: reward=0.232 P1=134 P2=17 P3=449 fusion=26.69 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T00:09:20 ep=41400 rolling600: reward=0.141 P1=140 P2=28 P3=432 fusion=26.74 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T00:16:16 ep=42000 rolling600: reward=0.140 P1=137 P2=32 P3=431 fusion=26.64 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-04T00:23:14 ep=42600 rolling600: reward=0.085 P1=139 P2=38 P3=423 fusion=26.73 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T00:30:11 ep=43200 rolling600: reward=0.190 P1=140 P2=17 P3=443 fusion=26.76 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-04T00:37:08 ep=43800 rolling600: reward=0.206 P1=138 P2=18 P3=444 fusion=26.84 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-04T00:45:01 ep=44400 rolling600: reward=0.005 P1=157 P2=28 P3=415 fusion=26.79 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-04T00:52:00 ep=45000 rolling600: reward=0.193 P1=133 P2=28 P3=439 fusion=26.81 (b2=12.0 b4=2.8 b5=12.0) margin=0.0000
2026-08-04T00:58:57 ep=45600 rolling600: reward=0.117 P1=142 P2=29 P3=429 fusion=26.67 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T01:05:54 ep=46200 rolling600: reward=0.141 P1=143 P2=23 P3=434 fusion=26.66 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T01:12:52 ep=46800 rolling600: reward=0.208 P1=135 P2=22 P3=443 fusion=26.70 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T01:19:49 ep=47400 rolling600: reward=0.032 P1=153 P2=29 P3=418 fusion=26.59 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-04T01:27:14 ep=48000 rolling600: reward=0.014 P1=156 P2=28 P3=416 fusion=26.72 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T01:34:10 ep=48600 rolling600: reward=0.250 P1=127 P2=25 P3=448 fusion=26.72 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T01:41:07 ep=49200 rolling600: reward=0.194 P1=135 P2=24 P3=441 fusion=26.62 (b2=12.0 b4=2.6 b5=12.0) margin=0.0000
2026-08-04T01:48:03 ep=49800 rolling600: reward=0.158 P1=140 P2=22 P3=438 fusion=26.50 (b2=12.0 b4=2.5 b5=12.0) margin=0.0000
2026-08-04T01:50:52 ep=50000 rolling600: reward=0.144 P1=140 P2=25 P3=435 fusion=26.48 (b2=12.0 b4=2.5 b5=12.0) margin=0.0000
2026-08-04T01:50:54 ep=50000 rolling600: reward=0.144 P1=140 P2=25 P3=435 fusion=26.48 (b2=12.0 b4=2.5 b5=12.0) margin=0.0000
