episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius
51,37.287842793512766,40.260625000000005,3,0.34118061810731887,0.0018067164575606598,0.86953125,0.86953125,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
52,37.600342793512766,40.573125000000005,3,0.3393377743661404,0.002146888928793752,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
53,37.91284279351276,40.885625,3,0.33855269998312,0.0011925971162204132,0.87578125,0.87578125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
54,37.75659279351277,40.72937500000001,3,0.34114027842879296,0.001719066839420417,0.87421875,0.87421875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
55,37.75659279351277,40.72937500000001,3,0.33918472081422807,0.002677809267133792,0.87421875,0.87421875,0.006720566614877052,0.006720566614877052,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
56,37.444092793512766,40.416875000000005,3,0.3423384055495262,0.0013022624116716438,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
57,37.75659279351277,40.72937500000001,3,0.3396245539188385,0.004259354074412986,0.87421875,0.87421875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
58,37.52221779351276,40.495,3,0.33929156959056855,0.0023902807292953696,0.871875,0.871875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
59,37.600342793512766,40.573125000000005,3,0.34014629423618314,0.002741924387254962,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,False,0,0
60,37.52221779351276,40.495,3,0.3408521555364132,0.0020995438838852095,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
61,37.13159279351276,40.104375,3,0.33871821165084837,0.001535576708593955,0.86796875,0.86796875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
62,37.63034279351277,40.603125000000006,3,0.3408895194530487,0.0018725065105232367,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
63,37.444092793512766,40.416875000000005,3,0.340557287633419,0.0014570358262790822,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
64,37.52221779351276,40.495,3,0.33743829652667046,0.0030670715083213613,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
65,-3.175907206487229,-0.2031249999999929,1,0.33955038115382197,0.0017574282384861255,0.86484375,0.86484375,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
66,37.52221779351276,40.495,3,0.33883844688534737,0.0027675534351096404,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
67,37.649092793512764,40.621875,3,0.3372404672205448,0.0034216498237217077,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
68,37.600342793512766,40.573125000000005,3,0.34062556475400924,0.0018567122965708113,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
69,37.63100068824961,40.603125000000006,3,0.3387242205440998,0.0015188115695478513,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
70,37.31844159590798,40.290625000000006,3,0.34132787212729454,0.0026732527745400446,0.86953125,0.86953125,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
71,37.600342793512766,40.573125000000005,3,0.33757579028606416,0.0032538076204349014,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
72,37.65021011194852,40.621875,3,0.34004982709884646,0.0019988224784078215,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14775,True,1,1
73,37.678467793512766,40.651250000000005,3,0.3403137750923634,0.004270351634165495,0.8734375,0.8734375,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
74,37.31784279351277,40.290625000000006,3,0.3397652208805084,0.0018724691633584707,0.86953125,0.86953125,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
75,37.52221779351276,40.495,3,0.3407114066183567,0.002526928171471536,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
76,37.36596779351277,40.33875000000001,3,0.3429230898618698,0.003614461944132138,0.8703125,0.8703125,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
77,37.40020390462387,40.371875,3,0.3376843899488449,0.0038566508379678233,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
78,37.36596779351277,40.33875000000001,3,0.3424355834722519,0.0018632300662885682,0.8703125,0.8703125,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
79,37.23971779351277,40.212500000000006,3,0.33771332278847693,0.0018406582789829012,0.86875,0.86875,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
80,37.16215145273063,40.134375,3,0.34157840460538863,0.00376889536172106,0.86796875,0.86796875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
81,37.243500688249604,40.215625,3,0.3410374991595745,0.003934260486707972,0.86953125,0.86953125,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
82,37.444092793512766,40.416875000000005,3,0.3389498293399811,0.003002409781290474,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
83,37.600342793512766,40.573125000000005,3,0.34045674800872805,0.002074453192451544,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
84,37.71048168240166,40.68437500000001,3,0.3398436449468136,0.0013576562500154058,0.87421875,0.87421875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14781,True,1,1
85,37.91284279351276,40.885625,3,0.3380863554775715,0.0022755733020855947,0.87578125,0.87578125,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
86,37.444092793512766,40.416875000000005,3,0.3404209740459919,0.004968299530080301,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
87,37.36596779351277,40.33875000000001,3,0.339112413674593,0.0017454884733127038,0.8703125,0.8703125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
88,-3.174796095376118,-0.2031249999999929,1,0.3427740208804607,0.003031226598941452,0.86484375,0.86484375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
89,37.36596779351277,40.33875000000001,3,0.34020503535866736,0.003131010965256898,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
90,37.52221779351276,40.495,3,0.33919538706541064,0.002367202388121307,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
91,37.47465145273064,40.446875000000006,3,0.338056368380785,0.0012340186633096985,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
92,37.75659279351277,40.72937500000001,3,0.3410103738307953,0.002316996056222472,0.87421875,0.87421875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
93,37.36596779351277,40.33875000000001,3,0.3378550373017788,0.002374019319369551,0.8703125,0.8703125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
94,37.71275558421044,40.68437500000001,3,0.3373736761510372,0.0015499680671898436,0.87421875,0.87421875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
95,37.55594159590798,40.52812500000001,3,0.33853458762168886,0.0019236197722629386,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
96,37.209717793512766,40.182500000000005,3,0.3405641406774521,0.0036078842798824245,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
97,37.600342793512766,40.573125000000005,3,0.34102763012051585,0.0011042670481372177,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
98,37.444092793512766,40.416875000000005,3,0.3390888437628746,0.002404622533389747,0.87109375,0.87109375,0.006536406457297465,0.006536406457297465,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
99,37.600342793512766,40.573125000000005,3,0.34052320197224617,0.004366087670849654,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
100,37.52221779351276,40.495,3,0.339561402797699,0.0021952985648330983,0.871875,0.871875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
101,37.444092793512766,40.416875000000005,3,0.3386175684630871,0.0044500114658780265,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
102,37.36596779351277,40.33875000000001,3,0.3389429301023483,0.0022767667970398585,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
103,37.63081898398896,40.603125000000006,3,0.34224870428442955,0.001877784693550149,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
104,37.395967793512774,40.36875000000001,3,0.34113962277770044,0.003238387757330383,0.8703125,0.8703125,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
105,37.52221779351276,40.495,3,0.33962048813700674,0.0027532725369690267,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
106,37.600342793512766,40.573125000000005,3,0.342058527469635,0.0011073388822069384,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
107,37.55221779351276,40.525,3,0.3407182864844799,0.0030226394930836288,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
108,37.399092793512764,40.371875,3,0.3398733541369438,0.0033752533523043584,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
109,37.36596779351277,40.33875000000001,3,0.3390102691948414,0.0028143274139597625,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
110,37.287842793512766,40.260625000000005,3,0.3399205386638641,0.004645859801669458,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
111,37.36596779351277,40.33875000000001,3,0.33912127986550333,0.0015191161302543542,0.8703125,0.8703125,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
112,37.633467793512764,40.60625,3,0.33973179012537,0.002134048541960383,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
113,37.600342793512766,40.573125000000005,3,0.340067370980978,0.002204771419682593,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
114,37.52221779351276,40.495,3,0.3385209508240223,0.004990170403237829,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
115,37.444092793512766,40.416875000000005,3,0.3401335723698139,0.0009949057702212387,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
116,37.52221779351276,40.495,3,0.33959217369556427,0.0011872841691917962,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
117,37.63090145273064,40.603125000000006,3,0.33724466785788537,0.002611549654594644,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
118,37.63457890462387,40.60625,3,0.3382695570588112,0.0012608934178105584,0.8734375,0.8734375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
119,37.834717793512766,40.807500000000005,3,0.3393375985324383,0.004048164492183691,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
120,37.287842793512766,40.260625000000005,3,0.34088939502835275,0.0012625244901476773,0.86953125,0.86953125,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
121,37.990967793512766,40.963750000000005,3,0.33886474296450614,0.002451990422991102,0.8765625,0.8765625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
122,37.63034279351277,40.603125000000006,3,0.3371204726397991,0.0011212281782593347,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
123,37.834717793512766,40.807500000000005,3,0.34003748148679735,0.0025544466602044195,0.875,0.875,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
124,37.209717793512766,40.182500000000005,3,0.3404271423816681,0.003952790119837151,0.86875,0.86875,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
125,37.444092793512766,40.416875000000005,3,0.3417076528072357,0.002422333291747759,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
126,37.678467793512766,40.651250000000005,3,0.3390693388879299,0.0022940538857901395,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
127,37.32156659590798,40.29375000000001,3,0.3397680394351482,0.002213636558288961,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
128,37.71270390462388,40.68437500000001,3,0.33968060910701753,0.0013032099811043658,0.87421875,0.87421875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
129,37.444092793512766,40.416875000000005,3,0.33790567740797994,0.003297414829402612,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
130,37.600342793512766,40.573125000000005,3,0.33942419812083247,0.0007288651804761881,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
131,37.55423168240166,40.52812500000001,3,0.339084030687809,0.002832635728022985,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14781,True,1,1
132,37.053467793512766,40.026250000000005,3,0.34147723838686944,0.0030873411581167566,0.8671875,0.8671875,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
133,37.47409279351277,40.446875000000006,3,0.34175477027893064,0.0018969217513181143,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
134,37.16588058421044,40.13750000000001,3,0.3426521450281143,0.002827042673928974,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
135,37.52221779351276,40.495,3,0.3407683312892914,0.002586097328913161,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
136,37.600342793512766,40.573125000000005,3,0.3385263942182064,0.0012892378961545828,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
137,37.600342793512766,40.573125000000005,3,0.3395455040037632,0.001835633711133082,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
138,37.477816595907974,40.45,3,0.3380802787840366,0.003223842808917477,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
139,37.287842793512766,40.260625000000005,3,0.33927021399140356,0.004207687331886985,0.86953125,0.86953125,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
140,37.053467793512766,40.026250000000005,3,0.3408594481647015,0.003299426773029607,0.8671875,0.8671875,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
141,37.36596779351277,40.33875000000001,3,0.3402666307985783,0.0021743109646913945,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
